1403638127.345097065 0.000014211 -0.000125411 -0.000147732 0.544484873 -0.028197937 -0.838296531 0.000159532
1403638127.395097017 0.000061886 -0.000050724 -0.000338538 0.544233224 -0.028384184 -0.838453592 0.000331433
1403638127.445096970 0.000203435 0.000565615 -0.000415604 0.544456742 -0.028135374 -0.838316919 -0.000005528
1403638127.495097160 0.000549275 0.001353040 0.001122367 0.544542493 -0.026535185 -0.838309469 -0.002567462
1403638127.545096874 0.000302118 0.000308278 -0.001884261 0.544100288 -0.027441789 -0.838570778 -0.000935366
1403638127.595097065 0.000413017 0.001608427 -0.002816127 0.544327339 -0.029465604 -0.838351937 0.002357247
1403638127.645097017 0.000600538 0.001420137 -0.002192929 0.544930409 -0.027433849 -0.838032202 -0.000511632
1403638127.695096970 0.000811948 0.001428524 -0.001643086 0.544583696 -0.024285641 -0.838337356 -0.005411413
1403638127.745096922 0.000562433 0.001664064 -0.001571027 0.543427552 -0.024947655 -0.839073663 -0.004415661
1403638127.795097113 0.000508908 0.001683292 -0.001998816 0.543266984 -0.024973556 -0.839177062 -0.004377774
1403638127.845097065 0.000834172 0.002626862 -0.002147230 0.543566927 -0.024965800 -0.838983035 -0.004378537
1403638127.895097017 0.001168201 0.003206309 -0.001297618 0.543939984 -0.025248744 -0.838735008 -0.003921836
1403638127.945096970 0.001529611 0.004044799 0.002186758 0.544015331 -0.025198165 -0.838687155 -0.004028329
1403638127.995097160 0.001465600 0.004559593 0.003734329 0.543754122 -0.025231460 -0.838856280 -0.003869238
1403638128.045096874 0.001461558 0.004694083 0.003667488 0.543664070 -0.025282868 -0.838913160 -0.003855516
1403638128.095097065 0.001040476 0.005563416 0.002567820 0.543351958 -0.025069815 -0.839119330 -0.004348021
1403638128.145097017 0.000845988 0.005428556 0.002732663 0.543132295 -0.025317680 -0.839255317 -0.004103410
1403638128.195096970 0.000493724 0.005581003 0.003043581 0.543023867 -0.025635029 -0.839317890 -0.003661227
1403638128.245096922 0.000341584 0.005078788 0.003057355 0.543163777 -0.025456343 -0.839231492 -0.003948271
1403638128.295097113 0.000357633 0.004913529 0.002554142 0.543318972 -0.025525782 -0.839129782 -0.003760156
1403638128.345097065 0.000800241 0.004573565 0.002417200 0.543472207 -0.025525930 -0.839030588 -0.003749610
1403638128.395097017 0.000885760 0.004660130 0.002196663 0.543439409 -0.025482165 -0.839052260 -0.003946239
1403638128.445096970 0.000914934 0.004586298 0.002033500 0.543316449 -0.025717819 -0.839125639 -0.003740632
1403638128.495097160 0.000644257 0.004594113 0.001824395 0.543214790 -0.025803053 -0.839188922 -0.003721222
1403638128.545096874 0.000471735 0.004763906 0.001697978 0.543224314 -0.025806379 -0.839182464 -0.003763858
1403638128.595097065 0.000181098 0.004697235 0.001527668 0.543187744 -0.025771579 -0.839207003 -0.003808819
1403638128.645097017 -0.000016908 0.004522535 0.001646204 0.543203757 -0.025732245 -0.839197197 -0.003948869
1403638128.695096970 -0.000538979 0.004145631 0.001507270 0.542840140 -0.026190770 -0.839418676 -0.003861600
